Age,Income,CreditScore,Education,EmploymentType,MaritalStatus,Default
24.0,138357.0,541.0,2.0,0.0,2.0,0
22.0,102238.0,650.0,2.0,0.0,0.0,0
39.0,127249.0,404.0,1.0,2.0,2.0,0
43.0,18992.0,828.0,2.0,1.0,2.0,0
44.0,24171.0,603.0,3.0,1.0,2.0,0
65.0,54203.0,314.0,2.0,3.0,0.0,0
43.0,55423.0,798.0,2.0,2.0,2.0,0
27.0,31390.0,620.0,3.0,2.0,1.0,0
51.0,49306.0,481.0,3.0,1.0,2.0,0
67.0,82333.0,307.0,3.0,2.0,2.0,0
48.0,57083.0,780.0,1.0,1.0,0.0,0
22.0,100151.0,594.0,3.0,2.0,0.0,1
35.0,82333.0,661.0,2.0,3.0,1.0,0
43.0,58330.0,480.0,0.0,1.0,2.0,0
43.0,15346.0,841.0,1.0,0.0,0.0,0
60.0,79626.0,802.0,0.0,3.0,2.0,0
45.0,115385.0,779.0,2.0,3.0,2.0,0
63.0,82333.0,642.0,3.0,0.0,2.0,0
40.0,31032.0,613.0,0.0,3.0,0.0,0
20.0,97044.0,465.0,1.0,1.0,0.0,0
53.0,95145.0,573.0,3.0,1.0,1.0,1
47.0,114589.0,573.0,1.0,1.0,0.0,0
50.0,111400.0,619.0,1.0,2.0,2.0,0
68.0,106552.0,498.0,3.0,2.0,2.0,0
33.0,15138.0,370.0,2.0,0.0,2.0,0
45.0,147413.0,662.0,2.0,0.0,0.0,0
31.0,53432.0,512.0,1.0,1.0,0.0,0
33.0,27156.0,773.0,2.0,3.0,0.0,0
41.0,127132.0,444.0,1.0,2.0,1.0,0
28.0,44700.0,362.0,1.0,2.0,0.0,0
45.0,82333.0,617.0,0.0,1.0,1.0,0
30.0,86876.0,573.0,0.0,2.0,2.0,1
42.0,147974.0,344.0,3.0,1.0,1.0,0
30.0,82333.0,682.0,0.0,1.0,0.0,0
41.0,103244.0,564.0,2.0,3.0,2.0,0
43.0,136231.0,461.0,3.0,1.0,1.0,0
43.0,82333.0,768.0,2.0,2.0,0.0,0
23.0,53609.0,573.0,3.0,2.0,0.0,0
57.0,57473.0,445.0,1.0,3.0,0.0,0
43.0,134253.0,462.0,1.0,1.0,1.0,0
20.0,106512.0,782.0,1.0,3.0,2.0,0
32.0,46649.0,583.0,0.0,1.0,2.0,0
46.0,60358.0,682.0,3.0,1.0,2.0,0
28.0,35889.0,475.0,1.0,2.0,0.0,0
37.0,82333.0,627.0,3.0,1.0,0.0,0
67.0,75365.0,696.0,2.0,1.0,0.0,0
43.0,137661.0,573.0,1.0,1.0,0.0,0
39.0,106741.0,368.0,3.0,1.0,2.0,0
43.0,98346.0,707.0,3.0,0.0,1.0,0
34.0,53443.0,710.0,3.0,1.0,1.0,0
50.0,141360.0,522.0,0.0,1.0,0.0,0
21.0,82333.0,706.0,2.0,1.0,2.0,0
56.0,102126.0,329.0,2.0,3.0,2.0,1
61.0,15269.0,361.0,2.0,3.0,0.0,0
30.0,125443.0,482.0,0.0,2.0,1.0,0
54.0,36636.0,573.0,0.0,0.0,1.0,0
43.0,40960.0,690.0,1.0,2.0,1.0,0
26.0,67033.0,547.0,0.0,0.0,2.0,0
47.0,80320.0,620.0,1.0,0.0,1.0,0
40.0,147128.0,587.0,2.0,0.0,0.0,0
22.0,75143.0,582.0,2.0,0.0,1.0,1
26.0,82333.0,817.0,2.0,2.0,0.0,0
54.0,127547.0,301.0,1.0,0.0,0.0,0
57.0,100554.0,612.0,1.0,3.0,1.0,0
18.0,15620.0,667.0,3.0,3.0,0.0,0
43.0,46166.0,653.0,0.0,2.0,2.0,0
45.0,139259.0,384.0,2.0,3.0,0.0,0
29.0,19437.0,814.0,1.0,1.0,0.0,0
69.0,148911.0,573.0,1.0,1.0,1.0,0
51.0,19159.0,441.0,3.0,0.0,2.0,0
36.0,108020.0,457.0,2.0,0.0,2.0,0
43.0,82333.0,305.0,0.0,2.0,1.0,0
62.0,96380.0,642.0,1.0,1.0,0.0,0
64.0,95608.0,486.0,1.0,0.0,2.0,0
26.0,117929.0,796.0,1.0,2.0,0.0,1
66.0,120464.0,411.0,1.0,1.0,2.0,0
26.0,27606.0,463.0,0.0,1.0,2.0,0
29.0,35709.0,823.0,2.0,1.0,0.0,0
38.0,134877.0,846.0,2.0,0.0,0.0,0
45.0,33916.0,591.0,1.0,0.0,0.0,0
41.0,119118.0,674.0,3.0,2.0,1.0,0
29.0,82333.0,557.0,0.0,2.0,1.0,0
31.0,15250.0,379.0,3.0,0.0,2.0,1
34.0,141056.0,738.0,1.0,1.0,1.0,0
44.0,61882.0,674.0,2.0,1.0,2.0,0
41.0,72708.0,573.0,0.0,3.0,2.0,0
58.0,77342.0,752.0,3.0,1.0,0.0,0
43.0,44946.0,460.0,3.0,3.0,1.0,0
54.0,106115.0,573.0,0.0,0.0,0.0,0
24.0,99048.0,539.0,3.0,1.0,1.0,1
47.0,80459.0,495.0,2.0,2.0,2.0,0
63.0,38176.0,370.0,1.0,2.0,0.0,0
32.0,88678.0,573.0,0.0,0.0,2.0,0
46.0,70447.0,324.0,2.0,1.0,1.0,0
40.0,76709.0,527.0,3.0,1.0,2.0,0
39.0,73830.0,361.0,2.0,0.0,2.0,0
59.0,130690.0,334.0,0.0,1.0,2.0,0
41.0,82333.0,443.0,3.0,0.0,2.0,0
25.0,58245.0,449.0,2.0,0.0,0.0,1
62.0,33276.0,413.0,0.0,0.0,2.0,0
37.0,76665.0,573.0,2.0,1.0,1.0,0
69.0,82969.0,812.0,2.0,1.0,0.0,0
19.0,121095.0,390.0,1.0,1.0,2.0,0
63.0,77926.0,599.0,1.0,0.0,1.0,0
54.0,31126.0,804.0,2.0,1.0,2.0,0
45.0,111576.0,561.0,2.0,0.0,0.0,0
41.0,126014.0,326.0,0.0,2.0,2.0,0
43.0,83712.0,605.0,1.0,2.0,2.0,0
42.0,94231.0,434.0,2.0,2.0,2.0,0
19.0,72113.0,361.0,0.0,1.0,0.0,0
40.0,136740.0,579.0,0.0,1.0,2.0,0
62.0,60396.0,741.0,1.0,3.0,2.0,0
54.0,71710.0,619.0,1.0,1.0,0.0,0
41.0,82333.0,565.0,0.0,1.0,0.0,1
47.0,121229.0,770.0,0.0,1.0,2.0,0
46.0,90487.0,301.0,0.0,2.0,2.0,0
62.0,111941.0,780.0,0.0,3.0,2.0,0
43.0,44236.0,786.0,0.0,2.0,2.0,0
41.0,82530.0,333.0,1.0,0.0,0.0,1
63.0,17996.0,646.0,3.0,3.0,1.0,0
36.0,100895.0,634.0,3.0,1.0,1.0,0
27.0,148128.0,500.0,0.0,0.0,0.0,0
43.0,82333.0,638.0,1.0,1.0,0.0,0
56.0,32075.0,511.0,2.0,2.0,1.0,0
21.0,98627.0,615.0,2.0,3.0,1.0,1
43.0,29057.0,573.0,1.0,1.0,2.0,0
52.0,64387.0,307.0,2.0,3.0,2.0,0
41.0,126814.0,573.0,3.0,0.0,1.0,0
47.0,144785.0,635.0,1.0,3.0,1.0,0
41.0,36557.0,681.0,0.0,0.0,0.0,0
69.0,82333.0,484.0,1.0,0.0,0.0,0
63.0,82333.0,342.0,2.0,2.0,2.0,0
36.0,82387.0,358.0,2.0,1.0,2.0,0
59.0,21346.0,748.0,2.0,1.0,0.0,0
19.0,25232.0,451.0,3.0,3.0,2.0,0
35.0,143008.0,336.0,3.0,3.0,1.0,0
54.0,133018.0,745.0,2.0,1.0,2.0,0
26.0,128557.0,781.0,1.0,3.0,1.0,0
29.0,67659.0,573.0,0.0,1.0,2.0,0
64.0,82333.0,469.0,2.0,1.0,0.0,0
66.0,138520.0,575.0,1.0,2.0,1.0,0
59.0,36354.0,535.0,0.0,2.0,1.0,0
29.0,45273.0,572.0,2.0,0.0,0.0,0
55.0,101199.0,553.0,3.0,3.0,1.0,0
43.0,118975.0,756.0,1.0,3.0,1.0,0
20.0,149556.0,379.0,2.0,1.0,2.0,1
64.0,42960.0,515.0,0.0,0.0,0.0,0
54.0,129907.0,538.0,1.0,0.0,1.0,0
19.0,139260.0,786.0,1.0,3.0,0.0,0
20.0,25184.0,813.0,1.0,1.0,2.0,0
54.0,16417.0,449.0,1.0,2.0,1.0,1
46.0,82333.0,585.0,0.0,3.0,0.0,0
27.0,66098.0,705.0,3.0,1.0,2.0,0
49.0,29649.0,386.0,3.0,2.0,1.0,0
26.0,54916.0,463.0,1.0,0.0,2.0,0
68.0,27198.0,682.0,1.0,3.0,0.0,0
24.0,61416.0,494.0,1.0,0.0,2.0,0
35.0,84504.0,772.0,1.0,1.0,2.0,0
36.0,136579.0,745.0,3.0,1.0,2.0,0
59.0,57144.0,772.0,0.0,0.0,1.0,0
22.0,56242.0,691.0,2.0,1.0,0.0,0
27.0,127536.0,715.0,3.0,0.0,2.0,0
43.0,132216.0,357.0,1.0,3.0,1.0,0
30.0,82333.0,699.0,3.0,3.0,2.0,0
64.0,147508.0,465.0,2.0,0.0,0.0,0
55.0,62825.0,369.0,3.0,3.0,1.0,0
39.0,118588.0,766.0,3.0,0.0,2.0,0
28.0,44987.0,589.0,1.0,3.0,1.0,0
21.0,133003.0,304.0,1.0,0.0,1.0,1
25.0,110331.0,827.0,3.0,2.0,2.0,0
62.0,135290.0,556.0,2.0,1.0,2.0,0
45.0,18827.0,309.0,3.0,3.0,1.0,1
27.0,63886.0,494.0,3.0,2.0,0.0,1
55.0,110991.0,573.0,2.0,2.0,2.0,0
55.0,24199.0,586.0,2.0,3.0,2.0,0
27.0,19913.0,410.0,2.0,0.0,2.0,1
61.0,131385.0,315.0,1.0,1.0,0.0,0
43.0,83517.0,690.0,2.0,1.0,1.0,1
42.0,115614.0,533.0,3.0,0.0,1.0,0
39.0,104566.0,444.0,3.0,2.0,0.0,0
20.0,98386.0,533.0,3.0,1.0,1.0,0
43.0,88473.0,584.0,1.0,0.0,0.0,1
68.0,27842.0,348.0,1.0,0.0,2.0,0
43.0,17675.0,565.0,2.0,3.0,0.0,0
20.0,122828.0,775.0,2.0,1.0,2.0,0
29.0,15038.0,821.0,0.0,1.0,1.0,0
43.0,46568.0,645.0,2.0,0.0,1.0,0
34.0,75960.0,555.0,1.0,2.0,0.0,0
43.0,122302.0,365.0,1.0,3.0,2.0,0
54.0,107351.0,713.0,3.0,0.0,2.0,0
45.0,80045.0,372.0,0.0,3.0,1.0,1
69.0,15575.0,531.0,3.0,3.0,2.0,0
64.0,95550.0,781.0,0.0,3.0,2.0,0
25.0,139374.0,325.0,1.0,0.0,2.0,0
25.0,32909.0,488.0,2.0,3.0,2.0,0
21.0,104004.0,312.0,2.0,0.0,1.0,0
24.0,90128.0,728.0,2.0,0.0,1.0,0
35.0,24256.0,339.0,3.0,0.0,2.0,0
42.0,19029.0,403.0,1.0,1.0,2.0,0
51.0,28927.0,489.0,0.0,1.0,0.0,1
43.0,90603.0,516.0,2.0,3.0,0.0,0
43.0,114921.0,831.0,0.0,3.0,1.0,0
50.0,17156.0,456.0,0.0,3.0,2.0,1
67.0,33945.0,694.0,1.0,3.0,2.0,0
26.0,128881.0,300.0,2.0,2.0,1.0,1
45.0,84118.0,303.0,1.0,1.0,1.0,0
55.0,82333.0,402.0,1.0,1.0,0.0,1
37.0,132337.0,679.0,1.0,3.0,2.0,0
68.0,82333.0,630.0,3.0,3.0,2.0,0
38.0,116284.0,395.0,1.0,2.0,0.0,1
43.0,39125.0,345.0,1.0,1.0,2.0,1
26.0,82713.0,338.0,2.0,3.0,0.0,0
65.0,89425.0,582.0,1.0,1.0,1.0,0
39.0,128618.0,578.0,1.0,1.0,1.0,1
51.0,91685.0,664.0,1.0,1.0,0.0,0
56.0,40125.0,573.0,1.0,1.0,2.0,0
47.0,119369.0,497.0,1.0,2.0,1.0,0
66.0,73605.0,544.0,0.0,2.0,1.0,0
63.0,44119.0,730.0,0.0,1.0,1.0,0
56.0,118197.0,772.0,2.0,2.0,1.0,0
23.0,87115.0,589.0,2.0,1.0,1.0,0
43.0,31113.0,585.0,3.0,3.0,2.0,0
36.0,37605.0,573.0,3.0,2.0,1.0,0
31.0,39345.0,573.0,1.0,0.0,2.0,0
67.0,56532.0,323.0,0.0,1.0,2.0,0
30.0,105325.0,407.0,1.0,0.0,2.0,1
57.0,93034.0,730.0,1.0,1.0,1.0,0
51.0,56110.0,481.0,1.0,1.0,0.0,1
67.0,144428.0,401.0,2.0,0.0,0.0,0
24.0,128025.0,334.0,2.0,3.0,0.0,0
60.0,102437.0,612.0,2.0,1.0,2.0,0
21.0,119989.0,370.0,0.0,2.0,0.0,0
18.0,70681.0,484.0,0.0,0.0,0.0,0
43.0,123866.0,644.0,0.0,1.0,1.0,0
54.0,77860.0,801.0,1.0,1.0,2.0,0
67.0,33516.0,615.0,2.0,2.0,2.0,0
56.0,24587.0,573.0,2.0,3.0,0.0,0
41.0,25661.0,709.0,3.0,1.0,2.0,0
40.0,144207.0,677.0,1.0,2.0,2.0,0
31.0,106444.0,410.0,0.0,3.0,2.0,0
53.0,32461.0,473.0,2.0,2.0,2.0,0
33.0,117550.0,465.0,0.0,2.0,1.0,1
54.0,20697.0,594.0,2.0,1.0,0.0,0
36.0,82333.0,452.0,1.0,2.0,2.0,0
22.0,93742.0,319.0,2.0,3.0,2.0,1
68.0,30732.0,478.0,3.0,2.0,0.0,0
35.0,103816.0,568.0,2.0,3.0,2.0,0
64.0,122901.0,729.0,2.0,1.0,1.0,0
64.0,24137.0,380.0,0.0,2.0,2.0,0
55.0,58200.0,532.0,1.0,1.0,2.0,0
24.0,21869.0,513.0,1.0,3.0,0.0,1
68.0,82333.0,725.0,3.0,3.0,1.0,0
39.0,122368.0,573.0,0.0,0.0,2.0,1
32.0,77399.0,650.0,2.0,2.0,2.0,0
64.0,27357.0,765.0,1.0,2.0,2.0,0
36.0,126873.0,344.0,2.0,3.0,2.0,0
20.0,81893.0,655.0,1.0,2.0,0.0,0
43.0,22556.0,751.0,1.0,2.0,0.0,0
43.0,82333.0,800.0,2.0,1.0,0.0,0
21.0,35328.0,727.0,3.0,2.0,0.0,0
67.0,91982.0,375.0,1.0,1.0,0.0,0
67.0,26127.0,755.0,1.0,0.0,2.0,0
42.0,64302.0,787.0,0.0,0.0,0.0,1
48.0,29713.0,302.0,2.0,2.0,2.0,1
43.0,67577.0,591.0,1.0,1.0,0.0,0
43.0,62102.0,591.0,0.0,3.0,1.0,0
56.0,25593.0,607.0,1.0,2.0,0.0,0
36.0,39002.0,409.0,2.0,1.0,2.0,0
35.0,27777.0,610.0,2.0,3.0,1.0,0
28.0,102694.0,727.0,1.0,1.0,0.0,0
29.0,110419.0,348.0,1.0,2.0,1.0,0
43.0,19798.0,743.0,1.0,3.0,0.0,0
32.0,70551.0,799.0,3.0,3.0,2.0,0
52.0,146031.0,558.0,1.0,3.0,2.0,1
30.0,26483.0,562.0,3.0,0.0,2.0,0
56.0,82333.0,360.0,1.0,1.0,2.0,0
61.0,149432.0,820.0,1.0,1.0,2.0,0
57.0,85707.0,377.0,1.0,1.0,1.0,0
28.0,53134.0,641.0,3.0,1.0,1.0,0
30.0,127953.0,703.0,3.0,3.0,2.0,0
62.0,116050.0,533.0,3.0,2.0,2.0,0
53.0,82333.0,796.0,1.0,2.0,1.0,0
55.0,59696.0,540.0,0.0,1.0,0.0,0
66.0,143572.0,363.0,3.0,3.0,1.0,0
63.0,115018.0,313.0,3.0,1.0,0.0,0
18.0,21569.0,750.0,1.0,3.0,1.0,0
18.0,99977.0,549.0,0.0,0.0,1.0,0
43.0,108548.0,593.0,1.0,2.0,1.0,0
22.0,82333.0,466.0,1.0,1.0,2.0,0
34.0,24619.0,459.0,1.0,0.0,2.0,0
51.0,135476.0,529.0,0.0,0.0,2.0,0
43.0,56246.0,571.0,2.0,2.0,0.0,0
56.0,142262.0,842.0,1.0,3.0,0.0,0
64.0,148811.0,573.0,1.0,3.0,1.0,0
53.0,101637.0,573.0,0.0,1.0,1.0,0
20.0,98603.0,526.0,2.0,3.0,1.0,0
64.0,147683.0,785.0,2.0,3.0,1.0,0
61.0,50925.0,787.0,0.0,0.0,1.0,0
44.0,41134.0,445.0,3.0,2.0,0.0,0
26.0,124737.0,767.0,3.0,1.0,0.0,0
49.0,19616.0,370.0,1.0,0.0,1.0,0
24.0,106711.0,573.0,3.0,3.0,2.0,1
24.0,23961.0,460.0,1.0,2.0,2.0,1
61.0,82761.0,827.0,2.0,2.0,2.0,0
39.0,76046.0,345.0,0.0,0.0,2.0,0
54.0,125835.0,762.0,2.0,3.0,0.0,0
69.0,87560.0,477.0,2.0,0.0,2.0,0
37.0,95874.0,831.0,1.0,0.0,2.0,0
26.0,49754.0,403.0,0.0,2.0,0.0,0
22.0,17034.0,769.0,1.0,1.0,2.0,1
69.0,77626.0,418.0,3.0,1.0,2.0,0
51.0,85954.0,465.0,3.0,1.0,2.0,0
37.0,45057.0,751.0,0.0,2.0,0.0,0
39.0,110673.0,698.0,3.0,1.0,0.0,1
36.0,82333.0,825.0,0.0,2.0,1.0,1
28.0,46183.0,382.0,0.0,1.0,1.0,0
68.0,82333.0,733.0,3.0,1.0,2.0,0
33.0,30942.0,416.0,1.0,0.0,2.0,1
20.0,89644.0,327.0,3.0,0.0,1.0,0
43.0,89433.0,545.0,0.0,2.0,0.0,0
43.0,51062.0,334.0,1.0,3.0,0.0,0
68.0,74308.0,417.0,0.0,2.0,2.0,0
69.0,82333.0,519.0,1.0,1.0,0.0,0
32.0,37789.0,544.0,1.0,0.0,0.0,1
31.0,50680.0,573.0,1.0,2.0,0.0,0
31.0,98660.0,414.0,2.0,1.0,1.0,0
58.0,73086.0,573.0,0.0,3.0,2.0,0
67.0,87748.0,453.0,1.0,3.0,0.0,0
43.0,139090.0,454.0,1.0,1.0,2.0,0
42.0,35695.0,618.0,1.0,3.0,1.0,1
23.0,94714.0,786.0,2.0,2.0,2.0,0
61.0,118959.0,847.0,0.0,2.0,0.0,0
19.0,144891.0,379.0,0.0,1.0,1.0,0
43.0,74917.0,718.0,3.0,3.0,2.0,0
41.0,92710.0,695.0,3.0,2.0,1.0,0
68.0,60797.0,837.0,2.0,1.0,2.0,0
47.0,136975.0,677.0,3.0,3.0,1.0,0
29.0,62095.0,450.0,2.0,1.0,2.0,0
57.0,137907.0,484.0,1.0,3.0,1.0,0
43.0,82333.0,573.0,3.0,3.0,2.0,0
35.0,53876.0,306.0,2.0,1.0,0.0,1
55.0,82333.0,399.0,3.0,0.0,1.0,0
43.0,53584.0,617.0,0.0,0.0,2.0,0
41.0,120705.0,753.0,1.0,3.0,0.0,0
52.0,47241.0,778.0,1.0,0.0,2.0,0
36.0,82333.0,611.0,3.0,1.0,0.0,0
36.0,122067.0,671.0,3.0,3.0,0.0,0
43.0,137817.0,456.0,1.0,3.0,2.0,0
49.0,22920.0,738.0,0.0,3.0,0.0,0
69.0,26185.0,795.0,2.0,2.0,1.0,0
43.0,82333.0,353.0,3.0,2.0,1.0,0
23.0,87089.0,573.0,1.0,1.0,2.0,1
44.0,52875.0,705.0,2.0,2.0,0.0,0
43.0,78982.0,475.0,3.0,0.0,1.0,1
43.0,54482.0,644.0,3.0,0.0,0.0,0
43.0,91992.0,684.0,1.0,0.0,2.0,0
53.0,124302.0,429.0,0.0,3.0,2.0,0
52.0,120645.0,695.0,2.0,0.0,2.0,0
64.0,82333.0,612.0,1.0,2.0,2.0,0
66.0,20876.0,311.0,2.0,0.0,2.0,0
64.0,101728.0,463.0,0.0,3.0,2.0,0
51.0,69088.0,718.0,1.0,1.0,0.0,0
67.0,108452.0,602.0,2.0,0.0,0.0,0
24.0,148468.0,826.0,2.0,0.0,2.0,1
68.0,26588.0,615.0,1.0,0.0,1.0,0
18.0,82333.0,538.0,0.0,3.0,2.0,0
68.0,42130.0,751.0,3.0,0.0,0.0,0
26.0,81770.0,358.0,2.0,1.0,0.0,0
18.0,71942.0,385.0,0.0,2.0,0.0,0
24.0,109674.0,573.0,0.0,1.0,2.0,0
32.0,57905.0,509.0,2.0,0.0,0.0,0
21.0,138315.0,355.0,1.0,0.0,0.0,1
28.0,82333.0,318.0,0.0,2.0,2.0,0
58.0,23062.0,775.0,1.0,1.0,1.0,0
44.0,53314.0,833.0,2.0,2.0,2.0,0
36.0,19761.0,447.0,1.0,1.0,2.0,1
59.0,110226.0,437.0,2.0,1.0,2.0,0
45.0,86555.0,427.0,1.0,1.0,0.0,0
27.0,36221.0,749.0,1.0,0.0,0.0,0
35.0,118965.0,516.0,2.0,0.0,2.0,1
55.0,54244.0,832.0,2.0,0.0,2.0,0
47.0,109894.0,724.0,0.0,1.0,1.0,0
46.0,94293.0,621.0,1.0,2.0,2.0,0
60.0,90595.0,553.0,2.0,2.0,0.0,0
67.0,123319.0,452.0,3.0,3.0,2.0,0
38.0,141930.0,471.0,0.0,1.0,1.0,0
36.0,44098.0,335.0,2.0,3.0,2.0,0
67.0,45866.0,344.0,0.0,1.0,1.0,0
52.0,131317.0,836.0,1.0,2.0,2.0,0
66.0,72878.0,737.0,2.0,1.0,2.0,0
50.0,85341.0,731.0,3.0,1.0,2.0,0
57.0,40734.0,365.0,3.0,1.0,2.0,0
53.0,90544.0,400.0,1.0,0.0,1.0,0
61.0,97583.0,638.0,3.0,1.0,2.0,0
68.0,64861.0,531.0,1.0,1.0,2.0,0
53.0,19571.0,827.0,1.0,0.0,0.0,0
30.0,107813.0,608.0,3.0,1.0,1.0,0
34.0,24929.0,573.0,2.0,2.0,0.0,0
68.0,74426.0,706.0,1.0,1.0,0.0,0
26.0,82333.0,452.0,0.0,0.0,0.0,0
43.0,33527.0,745.0,2.0,3.0,1.0,0
65.0,52778.0,307.0,1.0,3.0,0.0,0
26.0,83408.0,696.0,3.0,0.0,2.0,0
56.0,135469.0,636.0,3.0,0.0,0.0,0
43.0,136420.0,668.0,1.0,3.0,1.0,0
65.0,146466.0,588.0,0.0,1.0,2.0,1
32.0,104220.0,575.0,1.0,1.0,2.0,0
23.0,49417.0,456.0,2.0,2.0,0.0,0
48.0,115970.0,484.0,0.0,2.0,1.0,0
29.0,63910.0,315.0,0.0,3.0,2.0,0
42.0,83401.0,482.0,0.0,1.0,0.0,0
43.0,103535.0,388.0,2.0,1.0,1.0,0
57.0,92810.0,761.0,0.0,2.0,2.0,1
43.0,25687.0,745.0,3.0,2.0,0.0,0
47.0,80944.0,492.0,1.0,1.0,1.0,0
61.0,107792.0,573.0,3.0,0.0,2.0,1
37.0,134799.0,369.0,0.0,0.0,1.0,0
43.0,130671.0,643.0,3.0,1.0,2.0,0
69.0,94789.0,698.0,0.0,3.0,2.0,0
57.0,35802.0,786.0,3.0,1.0,2.0,0
49.0,22040.0,807.0,0.0,2.0,2.0,0
43.0,15272.0,488.0,1.0,3.0,0.0,1
35.0,25374.0,511.0,1.0,1.0,1.0,1
23.0,70038.0,417.0,0.0,0.0,2.0,0
51.0,137051.0,428.0,1.0,2.0,2.0,0
27.0,17380.0,502.0,0.0,0.0,0.0,0
58.0,23788.0,706.0,0.0,1.0,0.0,0
20.0,73175.0,647.0,2.0,2.0,0.0,1
33.0,82333.0,553.0,0.0,0.0,0.0,0
63.0,80745.0,836.0,2.0,0.0,1.0,0
50.0,128334.0,363.0,1.0,1.0,0.0,1
24.0,71005.0,593.0,1.0,3.0,2.0,0
29.0,22217.0,693.0,3.0,1.0,2.0,0
39.0,102117.0,771.0,0.0,2.0,2.0,0
26.0,148764.0,421.0,0.0,1.0,2.0,0
44.0,98099.0,308.0,3.0,3.0,2.0,0
24.0,61591.0,467.0,1.0,2.0,2.0,0
19.0,19669.0,367.0,0.0,3.0,2.0,0
40.0,94758.0,836.0,1.0,0.0,1.0,0
43.0,138303.0,401.0,3.0,3.0,2.0,0
26.0,107022.0,511.0,2.0,0.0,1.0,0
53.0,59250.0,571.0,3.0,0.0,2.0,0
38.0,82333.0,515.0,1.0,2.0,1.0,0
62.0,132582.0,404.0,3.0,3.0,2.0,0
39.0,82333.0,622.0,2.0,0.0,2.0,0
34.0,70335.0,615.0,3.0,0.0,2.0,0
43.0,118471.0,833.0,1.0,2.0,1.0,0
44.0,143477.0,474.0,3.0,1.0,1.0,0
37.0,148383.0,390.0,3.0,3.0,2.0,0
31.0,123958.0,410.0,1.0,1.0,1.0,0
52.0,123187.0,573.0,0.0,1.0,2.0,0
54.0,87408.0,336.0,1.0,0.0,2.0,0
69.0,115320.0,738.0,3.0,2.0,1.0,0
41.0,148163.0,809.0,0.0,3.0,2.0,0
28.0,108550.0,750.0,0.0,1.0,1.0,0
34.0,27903.0,678.0,1.0,1.0,2.0,0
43.0,30472.0,756.0,0.0,3.0,0.0,0
23.0,105590.0,356.0,1.0,3.0,2.0,0
43.0,71912.0,790.0,3.0,3.0,2.0,0
43.0,32676.0,431.0,1.0,0.0,0.0,1
47.0,27526.0,622.0,0.0,0.0,2.0,0
42.0,73411.0,315.0,2.0,2.0,0.0,0
37.0,19925.0,607.0,1.0,3.0,2.0,0
60.0,74196.0,589.0,3.0,0.0,1.0,0
29.0,82333.0,786.0,1.0,0.0,1.0,0
50.0,88543.0,692.0,0.0,1.0,2.0,0
35.0,82333.0,658.0,3.0,3.0,1.0,0
21.0,64476.0,760.0,2.0,1.0,2.0,0
25.0,105985.0,471.0,1.0,1.0,1.0,1
54.0,109441.0,331.0,1.0,2.0,1.0,1
49.0,88105.0,414.0,0.0,3.0,1.0,0
42.0,130183.0,336.0,3.0,1.0,1.0,0
55.0,128477.0,651.0,0.0,0.0,0.0,0
57.0,140868.0,648.0,0.0,1.0,0.0,0
57.0,82333.0,847.0,1.0,2.0,0.0,0
53.0,89689.0,801.0,2.0,3.0,2.0,0
43.0,82333.0,576.0,1.0,1.0,0.0,0
62.0,85237.0,367.0,2.0,2.0,1.0,0
43.0,116350.0,396.0,1.0,2.0,1.0,0
60.0,91215.0,311.0,1.0,0.0,2.0,0
41.0,82333.0,383.0,3.0,1.0,1.0,0
59.0,62896.0,311.0,0.0,3.0,2.0,0
69.0,107143.0,638.0,1.0,2.0,2.0,0
43.0,64707.0,770.0,0.0,3.0,1.0,0
43.0,43303.0,332.0,2.0,1.0,1.0,0
28.0,130519.0,498.0,3.0,2.0,0.0,0
31.0,120937.0,318.0,1.0,3.0,0.0,0
27.0,82333.0,676.0,3.0,1.0,2.0,0
47.0,36831.0,697.0,2.0,3.0,1.0,0
37.0,82333.0,605.0,3.0,0.0,2.0,0
27.0,122137.0,665.0,1.0,3.0,2.0,0
56.0,106741.0,485.0,1.0,3.0,2.0,0
43.0,21663.0,632.0,3.0,1.0,2.0,0
54.0,22206.0,533.0,0.0,1.0,2.0,0
47.0,123305.0,546.0,0.0,0.0,0.0,0
30.0,116431.0,553.0,3.0,2.0,2.0,0
43.0,134044.0,456.0,3.0,1.0,1.0,0
58.0,149225.0,310.0,2.0,1.0,0.0,0
61.0,124879.0,587.0,3.0,2.0,2.0,0
44.0,83704.0,528.0,1.0,0.0,0.0,0
67.0,126690.0,698.0,2.0,1.0,1.0,0
53.0,73588.0,547.0,1.0,3.0,2.0,0
37.0,138790.0,677.0,0.0,0.0,2.0,0
44.0,130185.0,559.0,1.0,1.0,2.0,0
40.0,24556.0,687.0,1.0,0.0,2.0,0
47.0,68213.0,607.0,0.0,1.0,0.0,0
31.0,82333.0,826.0,2.0,3.0,0.0,0
47.0,33820.0,691.0,0.0,1.0,2.0,0
43.0,120066.0,401.0,3.0,2.0,0.0,0
39.0,61777.0,816.0,2.0,0.0,2.0,1
21.0,128632.0,622.0,2.0,2.0,2.0,1
43.0,126755.0,573.0,0.0,1.0,0.0,0
38.0,47888.0,496.0,0.0,2.0,2.0,0
47.0,47360.0,699.0,0.0,2.0,0.0,0
60.0,128702.0,831.0,0.0,1.0,0.0,0
47.0,82333.0,826.0,0.0,0.0,0.0,0
45.0,43117.0,594.0,3.0,2.0,0.0,1
